id;occurrenceID;catalogNumber;recordedBy;preparations;date;year;month;day;eventRemarks;higherGeography;continent;countryCode;stateProvince;county;locality;decimalLatitude;decimalLongitude;typeStatus;scientificName;kingdom;phylum;class;order;family;genus;genericName;specificEpithet;infraspecificEpithet;taxonRank;taxonomicStatus;publishingCountry;lastInterpreted;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;species;acceptedScientificName;verbatimScientificName;repatriated;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;iucnRedListCategory
796;MPEG.ANL 000079;MPEG.ANL 000079;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;Pontoscolex Schmarda, 1861;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;10943108;10943108;1;42;255;5958860;9272891;10943108;;;Pontoscolex Schmarda, 1861;Pontoscolex;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
797;MPEG.ANL 000084;MPEG.ANL 000084;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
798;MPEG.ANL 000091;MPEG.ANL 000091;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
799;MPEG.ANL 000086;MPEG.ANL 000086;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
800;MPEG.ANL 000097;MPEG.ANL 000097;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
801;MPEG.ANL 000096;MPEG.ANL 000096;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
802;MPEG.ANL 000089;MPEG.ANL 000089;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
803;MPEG.ANL 000098;MPEG.ANL 000098;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;Pontoscolex Schmarda, 1861;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;10943108;10943108;1;42;255;5958860;9272891;10943108;;;Pontoscolex Schmarda, 1861;Pontoscolex;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
804;MPEG.ANL 000082;MPEG.ANL 000082;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
805;MPEG.ANL 000077;MPEG.ANL 000077;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
806;MPEG.ANL 000085;MPEG.ANL 000085;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
807;MPEG.ANL 000081;MPEG.ANL 000081;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
808;MPEG.ANL 000083;MPEG.ANL 000083;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
809;MPEG.ANL 000087;MPEG.ANL 000087;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
810;MPEG.ANL 000078;MPEG.ANL 000078;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;Pontoscolex Schmarda, 1861;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;10943108;10943108;1;42;255;5958860;9272891;10943108;;;Pontoscolex Schmarda, 1861;Pontoscolex;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
811;MPEG.ANL 000094;MPEG.ANL 000094;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
812;MPEG.ANL 000100;MPEG.ANL 000100;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;Pontoscolex Schmarda, 1861;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.943Z;TRUE;FALSE;10943108;10943108;1;42;255;5958860;9272891;10943108;;;Pontoscolex Schmarda, 1861;Pontoscolex;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
813;MPEG.ANL 000092;MPEG.ANL 000092;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
814;MPEG.ANL 000088;MPEG.ANL 000088;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
815;MPEG.ANL 000093;MPEG.ANL 000093;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
816;MPEG.ANL 000080;MPEG.ANL 000080;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
817;MPEG.ANL 000054;MPEG.ANL 000054;"Lavelle, P. ; ,  Equipe";Etanol - 2;04/06/2008;2008;6;4;;Pará, Parauabepas;SOUTH_AMERICA;BR;Pará;Parauabepas;Palmares-Lote Baianinho;-5,849722;-49,865556;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.66_2;Marabá;NE
818;MPEG.ANL 000070;MPEG.ANL 000070;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
819;MPEG.ANL 000066;MPEG.ANL 000066;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
820;MPEG.ANL 000071;MPEG.ANL 000071;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
821;MPEG.ANL 000059;MPEG.ANL 000059;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Pacajá;SOUTH_AMERICA;BR;Pará;Pacajá;Lote Domingos Ferro;-3,705833;-51,035;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.87_2;Pacajá;NE
822;MPEG.ANL 000065;MPEG.ANL 000065;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
823;MPEG.ANL 000051;MPEG.ANL 000051;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Josias;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
824;MPEG.ANL 000064;MPEG.ANL 000064;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
825;MPEG.ANL 000074;MPEG.ANL 000074;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
826;MPEG.ANL 000061;MPEG.ANL 000061;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.937Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
827;MPEG.ANL 000072;MPEG.ANL 000072;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
828;MPEG.ANL 000073;MPEG.ANL 000073;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
829;MPEG.ANL 000057;MPEG.ANL 000057;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Parauabepas;SOUTH_AMERICA;BR;Pará;Parauabepas;Palmares-Lote Mearim;-5,849722;-49,865556;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.66_2;Marabá;NE
830;MPEG.ANL 000056;MPEG.ANL 000056;"Lavelle, P. ; ,  Equipe";Etanol - 1;04/06/2008;2008;6;4;;Pará, Parauabepas;SOUTH_AMERICA;BR;Pará;Parauabepas;Palmares-Lote Baianinho;-5,849722;-49,865556;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.66_2;Marabá;NE
831;MPEG.ANL 000060;MPEG.ANL 000060;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Pacajá;SOUTH_AMERICA;BR;Pará;Pacajá;Lote Luis Merenda;-3,705833;-51,035;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.937Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.87_2;Pacajá;NE
832;MPEG.ANL 000052;MPEG.ANL 000052;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Geni;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
833;MPEG.ANL 000062;MPEG.ANL 000062;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;Pontoscolex Schmarda, 1861;Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;;;GENUS;ACCEPTED;BR;2023-09-07T09:19:05.937Z;TRUE;FALSE;10943108;10943108;1;42;255;5958860;9272891;10943108;;;Pontoscolex Schmarda, 1861;Pontoscolex;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
834;MPEG.ANL 000053;MPEG.ANL 000053;"Lavelle, P. ; ,  Equipe";Etanol - 6;04/06/2008;2008;6;4;;Pará, Parauabepas;SOUTH_AMERICA;BR;Pará;Parauabepas;Palmares-Lote Baianinho;-5,849722;-49,865556;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.66_2;Marabá;NE
835;MPEG.ANL 000058;MPEG.ANL 000058;"Lavelle, P. ; ,  Equipe";Etanol - 6;04/06/2008;2008;6;4;;Pará, Parauabepas;SOUTH_AMERICA;BR;Pará;Parauabepas;Palmares-Lote Baianinho;-5,849722;-49,865556;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.66_2;Marabá;NE
836;MPEG.ANL 000069;MPEG.ANL 000069;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
837;MPEG.ANL 000067;MPEG.ANL 000067;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
838;MPEG.ANL 000075;MPEG.ANL 000075;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
839;MPEG.ANL 000063;MPEG.ANL 000063;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.937Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
840;MPEG.ANL 000068;MPEG.ANL 000068;"Decaëns,  T.;  Lopes, A. M.";Etanol - 1;30/04/2011;2011;4;30;;Pará, Melgaço;SOUTH_AMERICA;BR;Pará;Melgaço;Caxiuanã, PPBio project, A transect;-1,960217;-51,618897;;incertae sedis;incertae sedis;;;;;;;;;KINGDOM;;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;0;;0;;;;;;;;;;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.96_2;Portel;
841;MPEG.ANL 000055;MPEG.ANL 000055;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Parauabepas;SOUTH_AMERICA;BR;Pará;Parauabepas;Palmares-Lote Mearim;-5,849722;-49,865556;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.66_2;Marabá;NE
842;MPEG.ANL 000027;MPEG.ANL 000027;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Geni;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.952Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
