id;continent;countryCode;stateProvince;county;locality;decimalLatitude;decimalLongitude
349;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-2.933386;-49.657156
350;SOUTH_AMERICA;BR;Pará;Vitória do Xingú;Vitória do Xingú;;
351;SOUTH_AMERICA;BR;Pará;Tucuruí;Bacia Tocantins-Araguaia;-5.034233;-49.333678
352;SOUTH_AMERICA;BR;Pará;Vila Nova do Pará;Bacia Tocantins-Araguaia;-3.106706;-49.658372
353;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-5.299603;-49.236994
354;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-5.337433;-49.206506
355;SOUTH_AMERICA;BR;Pará;Tucuruí;Bacia Tocantins-Araguaia;-3.521753;-49.599589
356;SOUTH_AMERICA;BR;Pará;Itupiranga;Bacia Tocantins-Araguaia;-5.072692;-49.321008
357;SOUTH_AMERICA;BR;Pará;Tucuruí;Bacia Tocantins-Araguaia;-4.844456;-49.404489
358;SOUTH_AMERICA;BR;Pará;Breu Branco;Bacia Tocantins-Araguaia;-3.478192;-49.603642
359;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-3.031311;-49.647814
360;SOUTH_AMERICA;BR;Pará;Jacundá;Bacia Tocantins-Araguaia;-4.712928;-49.432431
361;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-3.354336;-49.641586
362;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-3.397125;-49.606553
363;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-2.734381;-49.683808
364;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
365;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-5.337433;-49.206506
366;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-2.775358;-49.681561
367;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-2.852308;-49.682344
368;SOUTH_AMERICA;BR;Pará;Vila Nova do Pará;Bacia Tocantins-Araguaia;-5.034233;-49.333678
369;SOUTH_AMERICA;BR;Pará;Tucuruí;Bacia Tocantins-Araguaia;-3.770853;-49.657769
370;SOUTH_AMERICA;BR;Pará;Cajazeiras;Bacia Tocantins-Araguaia;-4.945464;-49.347533
371;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-5.327128;-49.117889
372;SOUTH_AMERICA;BR;Pará;Tucuruí;Bacia Tocantins-Araguaia;-3.758347;-49.66135
373;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
374;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-5.299603;-49.236994
375;SOUTH_AMERICA;BR;Pará;;Conceição do Araguaia;-7.978139;-49.510889
376;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-2.704986;-49.666111
377;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-2.734381;-49.683808
378;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
379;SOUTH_AMERICA;BR;Pará;Itupiranga;Bacia Tocantins-Araguaia;-5.128361;-49.317953
380;SOUTH_AMERICA;BR;Pará;Breu Branco;Bacia Tocantins-Araguaia;-3.478192;-49.603642
381;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-5.255681;-49.262533
382;SOUTH_AMERICA;BR;Pará;Itupiranga;Bacia Tocantins-Araguaia;-5.128361;-49.317953
383;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-3.275222;-49.648986
384;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
385;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-2.704986;-49.666111
386;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
387;SOUTH_AMERICA;BR;Pará;Breu Branco;Bacia Tocantins-Araguaia;-3.507675;-49.594894
388;SOUTH_AMERICA;BR;Pará;Itupiranga;Bacia Tocantins-Araguaia;-5.200178;-49.299075
389;SOUTH_AMERICA;BR;Pará;Tucuruí;Bacia Tocantins-Araguaia;-3.758347;-49.66135
390;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
391;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
392;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
393;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
394;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
395;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
396;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-3.360847;-49.634375
397;SOUTH_AMERICA;BR;Pará;Vera Cruz;Bacia Tocantins-Araguaia;-4.712928;-49.432431
398;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-3.335619;-49.648042
399;SOUTH_AMERICA;BR;Pará;Vera Cruz;Bacia Tocantins-Araguaia;-5.128361;-49.317953
400;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
401;SOUTH_AMERICA;BR;Pará;Cajazeiras;Bacia Tocantins-Araguaia;-4.844456;-49.404489
402;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
403;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-2.983392;-49.649481
404;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-3.335619;-49.648042
405;SOUTH_AMERICA;BR;Pará;Cajazeiras;Bacia Tocantins-Araguaia;-4.896958;-49.409244
406;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
407;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-2.734381;-49.683808
408;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
409;SOUTH_AMERICA;BR;Pará;Itupiranga;Bacia Tocantins-Araguaia;-5.128361;-49.317953
410;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
411;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
412;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
413;SOUTH_AMERICA;BR;Pará;Itupiranga;Bacia Tocantins-Araguaia;-5.173983;-49.314589
414;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
415;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
416;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
417;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
418;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-2.775358;-49.681561
419;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-5.255681;-49.262533
420;SOUTH_AMERICA;BR;Pará;Tucuruí;Bacia Tocantins-Araguaia;-3.553858;-49.610331
421;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-5.337433;-49.206506
422;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
423;SOUTH_AMERICA;BR;Pará;Vera Cruz;Bacia Tocantins-Araguaia;-4.896958;-49.409244
424;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
425;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
426;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
427;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-5.337433;-49.206506
428;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
429;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-3.106706;-49.658372
430;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
431;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
432;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
433;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
434;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
435;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
436;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
437;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
438;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
439;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
440;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
441;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
442;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
443;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
444;SOUTH_AMERICA;BR;Pará;Tucuruí;Bacia Tocantins-Araguaia;-3.649508;-49.661075
445;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-5.327128;-49.117889
446;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
447;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
448;SOUTH_AMERICA;BR;Pará;Baião;Bacia Tocantins-Araguaia;-2.6816;-49.673692
449;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
450;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-5.327128;-49.117889
451;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
452;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
453;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
454;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
455;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
456;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
457;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
458;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
459;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
460;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
461;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
462;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
463;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
464;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
465;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
466;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
467;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
468;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
469;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
470;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
471;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
472;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
473;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
474;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
475;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
476;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
477;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
478;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
479;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
480;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
481;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
482;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
483;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
484;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
485;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
486;SOUTH_AMERICA;BR;Pará;Marabá;Bacia Tocantins-Araguaia;-5.351544;-49.1535
487;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
488;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
489;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
490;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
491;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
492;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
493;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
494;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
495;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
496;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
497;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
498;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
499;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
500;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
501;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
502;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
503;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
504;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
505;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
506;SOUTH_AMERICA;BR;Pará;Itaituba;Rio Tapajós;;
507;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
508;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
509;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
510;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
511;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
512;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
513;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
514;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
515;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
516;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
517;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
518;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
519;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
520;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
521;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
522;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
523;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
524;SOUTH_AMERICA;BR;Pará;Itaituba;Rio Tapajós;;
525;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
526;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
527;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
528;SOUTH_AMERICA;BR;Pará;Itaituba;Rio Tapajós;;
529;SOUTH_AMERICA;BR;Pará;Itaituba;Rio Tapajós;;
530;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
531;SOUTH_AMERICA;BR;Pará;Itaituba;Rio Tapajós;;
532;SOUTH_AMERICA;BR;Pará;Belém;Mocambo;-1.440694;-48.41125
533;SOUTH_AMERICA;BR;Mato Grosso;;Chapada dos Guimarães;;
534;SOUTH_AMERICA;BR;Pará;Carajás;Serra dos Carajás;;
535;SOUTH_AMERICA;BR;Pará;Carajás;Serra dos Carajás;;
536;SOUTH_AMERICA;BR;Pará;Carajás;Serra dos Carajás;;
537;SOUTH_AMERICA;BR;Pará;Jacundá;2km sul de Jacundá;-4.755556;-49.188333
538;SOUTH_AMERICA;BR;Mato Grosso;;Chapada dos Guimarães;;
539;SOUTH_AMERICA;BR;Pará;Carajás;Serra dos Carajás;;
540;SOUTH_AMERICA;BR;Pará;Carajás;Serra dos Carajás;;
541;SOUTH_AMERICA;BR;Maranhão;Rosário;São Pedro;-2.851111;-44.147778
542;SOUTH_AMERICA;BR;Pará;;inderterminado;;
543;SOUTH_AMERICA;BR;Pará;;Canoal. 35 km sul de Tucuruí;;
544;SOUTH_AMERICA;BR;Mato Grosso;;Chapada dos Guimarães;;
545;SOUTH_AMERICA;BR;Pará;;Rio Tocantins;;
546;SOUTH_AMERICA;BR;Maranhão;Alcântara;Ilha de Livramento;-2.425861;-44.422417
547;SOUTH_AMERICA;BR;Pará;Jacundá;2km sul de Jacundá;-4.755556;-49.188333
548;SOUTH_AMERICA;BR;Maranhão;Alcântara;Ilha de Livramento;-2.42375;-44.425444
549;SOUTH_AMERICA;BR;Pará;;inderterminado;;
550;SOUTH_AMERICA;BR;Pará;Tucuruí;Tucuruí;-3.766944;-49.667222
551;SOUTH_AMERICA;BR;Mato Grosso;;Chapada dos Guimarães;;
552;SOUTH_AMERICA;BR;Maranhão;Alcântara;Ilha de Livramento;-2.42375;-44.425444
553;SOUTH_AMERICA;BR;Maranhão;Rosário;Roça da Nelma;-2.853972;-44.153167
554;SOUTH_AMERICA;BR;Maranhão;Rosário;inderterminado;-2.818139;-44.138972
555;SOUTH_AMERICA;BR;Pará;;Ilha das cobras;;
556;SOUTH_AMERICA;BR;Mato Grosso;;Chapada dos Guimarães;;
557;SOUTH_AMERICA;BR;Pará;;Rio Tocantins;;
558;SOUTH_AMERICA;BR;Pará;Carajás;Serra dos Carajás;;
559;SOUTH_AMERICA;BR;Maranhão;Alcântara;Ilha de Livramento;-2.42375;-44.425444
560;SOUTH_AMERICA;BR;Pará;;inderterminado;;
561;SOUTH_AMERICA;BR;Pará;;Ilha das cobras;;
562;SOUTH_AMERICA;BR;Pará;;Canoal. 35 km sul de Tucuruí;;
563;SOUTH_AMERICA;BR;Maranhão;Alcântara;Ilha de Livramento;-2.425861;-44.422417
564;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.683261;-46.767078
565;SOUTH_AMERICA;BR;Maranhão;Itinga do Maranhão;Vila Canãa;-4.0428;-46.906058
566;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.686322;-46.765706
567;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.686322;-46.765706
568;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.686322;-46.765706
569;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.690242;-46.7536
570;SOUTH_AMERICA;BR;Pará;;Canoal. 35 km sul de Tucuruí;;
571;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.680575;-46.770264
572;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.686322;-46.765706
573;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.686586;-46.759697
574;SOUTH_AMERICA;BR;Maranhão;Rosário;Roça da Nelma;-2.853972;-44.153167
575;SOUTH_AMERICA;BR;Maranhão;Alcântara;Espera;-2.032944;-44.454583
576;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.690242;-46.7536
577;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.683261;-46.767078
578;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.680575;-46.770264
579;SOUTH_AMERICA;BR;Mato Grosso;;Chapada dos Guimarães;;
580;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.690886;-46.751919
581;SOUTH_AMERICA;BR;Maranhão;Alcântara;Espera;-2.367028;-44.444528
582;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.690242;-46.7536
583;SOUTH_AMERICA;BR;Maranhão;Alcântara;Ilha de Livramento;-2.417556;-44.422278
584;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.687875;-46.75965
585;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.687875;-46.75965
586;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.688981;-46.766989
587;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.690242;-46.7536
588;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.690242;-46.7536
589;SOUTH_AMERICA;BR;Pará;Nova Timboteua;Base do 2o BIS;-1.181039;-47.370589
590;SOUTH_AMERICA;BR;Maranhão;Alcântara;Cajueiro;-2.351564;-44.450292
591;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.686322;-46.765706
592;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.688981;-46.766989
593;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.690886;-46.751919
594;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.686322;-46.765706
595;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.690242;-46.7536
596;SOUTH_AMERICA;BR;Maranhão;Alcântara;Espera;-2.018294;-44.450458
597;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.571358;-46.271828
598;SOUTH_AMERICA;BR;Pará;Melgaço;Flona Caxiuanã;-1.803333;-50.7175
599;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.686322;-46.765706
600;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.688981;-46.766989
601;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2.298611;-48.773333
602;SOUTH_AMERICA;BR;Maranhão;Mirinzal;Fazenda Mundinho;-2.1158;-44.846669
603;SOUTH_AMERICA;BR;Maranhão;Mirinzal;Fazenda Mundinho;-2.1056;-44.841489
604;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2.298611;-48.773333
605;SOUTH_AMERICA;BR;Maranhão;Rosário;Roça da Nelma;-2.853972;-44.153167
606;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.686322;-46.765706
607;SOUTH_AMERICA;BR;Pará;Melgaço;Flona Caxiuanã;-1.803333;-50.7175
608;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.686322;-46.765706
609;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.690242;-46.7536
610;SOUTH_AMERICA;BR;Maranhão;Centro Novo do Maranhão;Reserva Biológica Gurupi;-3.686586;-46.759697
611;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.687875;-46.75965
612;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.687875;-46.75965
613;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2.298611;-48.773333
614;SOUTH_AMERICA;BR;Pará;Nova Timboteua;Base do 2o BIS;-1.186219;-47.3676
615;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.587758;-46.277889
616;SOUTH_AMERICA;BR;Pará;Paragominas;Fazenda Vitória;-2.980208;-47.407939
617;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.567308;-46.279828
618;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.688981;-46.766989
619;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.5956;-46.282258
620;SOUTH_AMERICA;BR;Maranhão;Centro Novo do Maranhão;REBIO do Gurupi -  NORTE;-3.681919;-46.7709
621;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.571358;-46.271828
622;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.571358;-46.271828
623;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.567308;-46.279828
624;SOUTH_AMERICA;BR;Maranhão;Governador Nunes Freire;Fazenda 7 irmãos;-1.863469;-45.760839
625;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.571358;-46.271828
626;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.587758;-46.277889
627;SOUTH_AMERICA;BR;Maranhão;Bom Jardim;REBIO do Gurupi -  Sul;-3.921508;-46.7629
628;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.587758;-46.277889
629;SOUTH_AMERICA;BR;Maranhão;Centro Novo;Reserva Biológica Gurupi;-3.686322;-46.765706
630;SOUTH_AMERICA;BR;Pará;Tailândia;Fazenda Marupiara;-2.793986;-48.545394
631;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.571358;-46.271828
632;SOUTH_AMERICA;BR;Maranhão;Governador Nunes Freire;Fazenda 7 irmãos;-1.861019;-45.747219
633;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2.169728;-48.796608
634;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.567308;-46.279828
635;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.571358;-46.271828
636;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.571358;-46.271828
637;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Fazenda Capixaba;-4.844969;-49.237869
638;SOUTH_AMERICA;BR;Pará;Tailândia;Fazenda Marupiara;-2.793986;-48.545397
639;SOUTH_AMERICA;BR;Pará;Viseu;São José do Gurupi;-1.587758;-46.277889
640;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2.169731;-48.796608
641;SOUTH_AMERICA;BR;Pará;Moju;Estação Experimental Embrapa;-2.195658;-48.794108
